CD_CLIENTE,INADIMPLENTE,NM_MUN,SG_UF,SCORE,TEM_AUXILIO,TEM_BOLSAFAMILIA,NM_REGIAO,CD_UF,CD_MUN,PF_CNT,PF_VOL,PF_ITS,PF_TPR,PF_GRV,PF_MRC,PF_TDC,PF_FRQ,PF_VLR,PF_REC,PF_ETB,PF_MOD01,PF_MOD02,PF_MOD03,PF_MOD04,Bancarizado,OCUPACAO,IDADE,CD_MESO
12927,1,PIRACAIA,SP,275,1,1,SUDESTE,35,3538600,81.85,1,0,0,41,1,74.11,101,14.82,0,1,0,51,0,0,1,1,59,3538
12928,0,FERRAZ DE VASCONCELOS,SP,419,0,0,SUDESTE,35,3515707,101,27.05,41.42,57.49,1,0,51,1,0,38.99,1,0,76,101,51,1,3,47,3515
12929,0,GUARULHOS,SP,784,0,0,SUDESTE,35,3518800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,3518
12930,1,SAO PAULO,SP,705,1,0,SUDESTE,35,3550308,1,94.99,0,0,1,0,51,1,0,30.13,100.9,0,0,0,101,1,1,40,3550
12931,0,SAO PAULO,SP,482,1,1,SUDESTE,35,3550308,1,81.37,0,45.62,1,0,5.74,51,55.59,72.63,101,0,34.33,0,92.67,1,2,38,3550
12932,0,SAO PAULO,SP,860,1,0,SUDESTE,35,3550308,1.03,80.05,0,0,1,0,51,1,0,30.13,1,0,0,101,101,1,2,35,3550
12933,0,MANAUS,AM,497,0,0,NORTE,13,1302603,60.42,8.7,0,0,1,1,51,101,0,30.13,101,0,0,0,34.33,1,3,55,1302
12934,1,SAO CARLOS,SP,472,1,0,SUDESTE,35,3548906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,3548
12935,0,EMBU DAS ARTES,SP,446,1,0,SUDESTE,35,3515004,54.91,1,0,0,11,1,27.89,101,1,10.97,1,0,0,0,101,1,2,35,3515
12936,0,SAO PAULO,SP,913,0,0,SUDESTE,35,3550308,1.04,99.11,0,0,1,0,51,1,0,20.74,1,0,0,0,101,1,3,38,3550
12937,1,CUBATAO,SP,205,0,0,SUDESTE,35,3513504,2.71,18.65,0,0,1,0,96.26,59.33,93.07,30.13,1,0,0,0,76,1,1,23,3513
12938,0,CRUZEIRO DO SUL,AC,860,0,0,NORTE,12,1200203,1,88.07,1,78.79,8.69,1,12.92,101,1,20.74,1,101,1,51,101,1,3,51,1200
12939,0,SAO PAULO,SP,695,1,0,SUDESTE,35,3550308,26.1,57.66,83.13,0,1,0,51,34.33,0,20.74,1,0,0,101,101,1,3,37,3550
12940,0,TEOTONIO VILELA,AL,824,0,0,NORDESTE,27,2709152,1,69.08,0,0,1,0,51,1,0,30.13,94.11,0,34.33,0,101,1,3,55,2709
12941,0,CARUARU,PE,652,0,0,NORDESTE,26,2604106,13.77,32.33,0,14.91,1,0,51,34.33,0,47.21,1,0,34.33,0,101,1,1,69,2604
12942,0,SAO LEOPOLDO,RS,692,1,0,SUL,43,4318705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,4318
12943,0,SAO PAULO,SP,767,1,1,SUDESTE,35,3550308,1.87,96.51,0,0,1,0,51,1,0,20.74,1,0,0,0,101,1,2,40,3550
12944,0,CARAPICUIBA,SP,542,0,0,SUDESTE,35,3510609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,3510
12945,0,CAMPINAS,SP,544,1,0,SUDESTE,35,3509502,1,93.36,61.14,31.95,1,0,51,34.33,0,72.63,92.47,0,51,101,101,1,2,37,3509
12946,0,PORTO ALEGRE,RS,449,1,0,SUL,43,4314902,101,0,0,0,101,1,51,101,0,0,1,0,9.33,0,0,1,1,62,4314
12947,0,MANAUS,AM,834,0,0,NORTE,13,1302603,101,1,0,56.11,1,0,51,51,0,30.13,94.11,0,101,0,67.67,1,3,54,1302
12948,0,ITAQUAQUECETUBA,SP,285,0,0,SUDESTE,35,3523107,101,0,0,20.74,101,1,1.25,101,100.4,38.99,1,0,101,0,101,1,2,36,3523
12949,0,PIMENTA BUENO,RO,919,0,0,NORTE,11,1100189,1,100.9,101,72.63,31.95,1,1,101,101,99.37,14.75,0,101,101,101,1,3,74,1100
12950,0,SAO PAULO,SP,758,0,1,SUDESTE,35,3550308,1.06,19.59,1,33.75,68.74,1,1.03,101,101,38.99,59.28,0,101,101,101,1,3,36,3550
12951,0,EMBU-GUAÇU,SP,737,1,0,NA,NA,3515103,101,0,0,0,0,1,51,101,0,0,1,0,9.33,0,0,0,2,37,3515
12952,0,BELO HORIZONTE,MG,826,1,0,SUDESTE,31,3106200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,3106
12953,0,SAO PAULO,SP,923,0,0,SUDESTE,35,3550308,1,100.5,0,94.02,4.57,1,51,92.67,0,54.7,100.8,0,92.67,0,101,1,3,36,3550
12954,0,RECIFE,PE,866,0,0,NORDESTE,26,2611606,1.04,52.91,0,0,1,0,51,1,0,30.13,1,0,0,0,101,1,3,58,2611
12955,0,SAO PAULO,SP,690,0,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,3550
12956,1,SAO PAULO,SP,256,1,1,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,30.13,101,0,0,0,34.33,1,1,37,3550
12957,0,IPATINGA,MG,800,0,0,SUDESTE,31,3131307,4.66,24.57,0,0,1,0,51,1,0,10.97,1,0,0,0,101,1,1,70,3131
12958,0,SAO PAULO,SP,614,0,0,SUDESTE,35,3550308,1,23.41,29.07,20.74,1,1,101,101,28.19,30.13,81.45,0,101,101,101,1,3,36,3550
12959,0,LIMEIRA,SP,525,1,0,SUDESTE,35,3526902,1.38,37.63,0,0,1,0,51,51,28.63,38.99,101,0,0,0,51,1,3,35,3526
12960,0,MAIRINQUE,SP,646,0,0,SUDESTE,35,3528403,1.03,79.66,0,0,4.7,1,51,101,1,38.99,1,0,101,0,101,1,3,37,3528
12961,0,TABOAO DA SERRA,SP,413,0,0,SUDESTE,35,3552809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,36,3552
12962,0,RIO CLARO,SP,926,0,0,SUDESTE,35,3543907,11.9,62.78,0,95.88,1,0,51,1,0,61.44,77.16,0,101,101,101,1,3,34,3543
12963,1,LIMEIRA,SP,817,0,0,SUDESTE,35,3526902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,3526
12964,0,SAO PAULO,SP,542,0,0,SUDESTE,35,3550308,101,1,0,0,1,0,51,1,0,20.74,101,0,9.33,51,0,1,3,35,3550
12965,0,CARAPICUIBA,SP,402,0,1,SUDESTE,35,3510609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,3510
12966,0,FRANCO DA ROCHA,SP,620,0,0,SUDESTE,35,3516408,1.05,30.34,1,95.68,93.86,1,1.01,101,101,30.13,1,0,101,51,101,1,3,36,3516
12967,0,ARUJA,SP,393,1,0,SUDESTE,35,3503901,101,1,17.17,0,1,0,51,34.33,0,0,101,0,9.33,92.67,0,1,2,35,3503
12968,0,VARGEM GRANDE PAULISTA,SP,669,0,0,SUDESTE,35,3556453,1.17,72.77,49.71,6.99,82.82,7.21,1,101,101,61.44,69.23,0,101,101,101,1,2,35,3556
12969,0,SAO PAULO,SP,260,0,0,SUDESTE,35,3550308,14.32,1,5.86,77.99,42.18,1,1.09,101,47.54,89.54,1,0,101,101,0,1,1,37,3550
12970,0,ARARAS,SP,907,0,0,SUDESTE,35,3503307,1,94.78,96.58,96.79,3.22,1,12.92,101,15.29,47.21,59.28,0,101,101,101,1,3,36,3503
12971,0,VARZEA GRANDE,MT,623,0,0,CENTRO-OESTE,51,5108402,1.02,81.93,15.02,86.65,3.08,1,27.89,101,1,67.4,79.09,92.67,101,101,101,1,3,30,5108
12972,0,SAO PAULO,SP,464,1,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,3550
12973,0,SANTOS,SP,287,1,0,SUDESTE,35,3548500,1,68.55,0,0,69.18,1,1.67,101,20.24,20.74,94.11,0,92.67,0,101,1,3,32,3548
12974,1,CAJAMAR,SP,411,0,1,SUDESTE,35,3509205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,39,3509
12975,1,SANTOS,SP,349,0,0,SUDESTE,35,3548500,69.07,45.75,0,12.94,11,89.29,51,101,65.19,30.13,1,0,101,0,101,1,3,36,3548
12976,0,FORTALEZA,CE,904,0,0,NORDESTE,23,2304400,1,101,0,40.69,1,0,51,34.33,0,20.74,1,0,101,0,101,1,3,54,2304
12977,0,BOA ESPERANCA DO SUL,SP,298,1,1,SUDESTE,35,3506706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,3506
12978,1,SAO PAULO,SP,251,1,1,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,3550
12979,0,SAO PAULO,SP,765,0,0,SUDESTE,35,3550308,31.09,10.87,0,0,1,0,51,1,0,10.97,1,0,0,0,101,1,3,32,3550
12980,0,LINS,SP,926,0,0,SUDESTE,35,3527108,1,101,0,10.97,5.17,1,51,101,0,30.13,1,0,101,101,101,1,3,34,3527
12981,0,LORENA,SP,652,0,0,SUDESTE,35,3527207,1,99.43,1,30.13,38.21,1,1.09,101,101,54.7,90.14,0,101,67.67,101,1,3,35,3527
12982,0,SAO PAULO,SP,0,0,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,34,3550
12983,1,AVARE,SP,625,0,0,SUDESTE,35,3504503,1.61,39.09,94.9,95.25,3.44,1,51,101,0,61.44,47.21,0,101,101,101,1,2,35,3504
12984,0,SAO PAULO,SP,684,0,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,38.99,101,0,0,0,17.67,0,2,35,3550
12985,0,RIO CLARO,SP,326,0,0,SUDESTE,35,3543907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,3543
12986,0,SAO PAULO,SP,692,0,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,3550
12987,0,GUARULHOS,SP,177,1,0,SUDESTE,35,3518800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,35,3518
12988,1,CAMPO LIMPO PAULISTA,SP,675,0,0,SUDESTE,35,3509601,1,101,0,30.13,1,0,74.11,67.67,66.17,61.44,67.4,0,101,0,101,1,3,33,3509
12989,1,SAO PAULO,SP,461,0,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,34,3550
12990,0,MAIRIPORA,SP,483,1,0,SUDESTE,35,3528502,0,0,0,0,0,0,0,0,0,10.97,1,0,0,101,0,1,3,34,3528
12991,1,PATROCINIO PAULISTA,SP,148,1,0,SUDESTE,35,3536307,39.53,1,38.23,62.69,45,1,1,101,97.99,72.63,99.66,0,101,84.33,0,1,3,35,3536
12992,0,SAO PAULO,SP,459,0,0,SUDESTE,35,3550308,4.48,59.94,0,16.86,1,0,27.89,101,15.57,72.63,97.4,0,34.33,0,101,1,3,33,3550
12993,0,LIMEIRA,SP,461,1,0,SUDESTE,35,3526902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36,3526
12994,0,CAUCAIA,CE,309,1,0,NORDESTE,23,2303709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,53,2303
12995,0,CAMPINAS,SP,517,0,0,SUDESTE,35,3509502,15.82,23.2,0,66.27,1,0,74.11,84.33,10.95,47.21,1,0,101,0,92.67,1,3,33,3509
12996,0,RECIFE,PE,881,0,0,NORDESTE,26,2611606,1,101,0,96.79,1,0,74.11,84.33,1,30.13,1,0,101,0,101,1,3,60,2611
12997,0,SAO PAULO,SP,364,1,0,SUDESTE,35,3550308,101,1,0,0,1,0,51,1,0,10.97,1,0,0,0,101,1,3,32,3550
12998,0,AGUAI,SP,90,0,0,SUDESTE,35,3500303,10.12,22.76,0,37.27,17.67,1,12.92,67.67,0,87.17,1,0,67.67,0,0,1,3,21,3500
12999,1,SAO VICENTE,SP,298,1,0,SUDESTE,35,3551009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,3551
13000,0,SALVADOR,BA,440,1,1,NORDESTE,29,2927408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,61,2927
13001,1,SAO PAULO,SP,641,1,0,SUDESTE,35,3550308,13.02,16.1,0,0,1,0,51,1,0,20.74,101,0,0,0,101,1,1,21,3550
13002,0,SAO JOSE DO RIO PRETO,SP,800,0,0,SUDESTE,35,3549805,1,85.54,1,0,1,0,51,1,0,10.97,100.8,0,0,67.67,101,1,1,31,3549
13003,1,JACAREI,SP,464,0,0,SUDESTE,35,3524402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,3524
13004,0,ANANINDEUA,PA,862,0,0,NORTE,15,1500800,10.99,18.1,0,0,1,0,51,1,0,20.74,94.11,0,0,0,101,1,3,49,1500
13005,0,FLORIANOPOLIS,SC,928,1,0,SUL,42,4205407,1,90.85,0,0,1,0,51,1,0,20.74,1,0,0,0,101,1,2,58,4205
13006,0,GUARULHOS,SP,234,0,0,SUDESTE,35,3518800,3.95,11.73,79.1,20.74,1,0,74.11,42.67,1,61.44,1,0,9.33,76,76,1,2,30,3518
13007,0,SUZANO,SP,379,1,0,SUDESTE,35,3552502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45,3552
13008,0,ANGRA DOS REIS,RJ,582,0,0,SUDESTE,33,3300100,3.49,37.88,23.53,66.27,1,0,51,1,0,67.4,1,0,101,101,101,1,1,73,3300
13009,0,SAO BERNARDO DO CAMPO,SP,353,0,0,SUDESTE,35,3548708,101,0,0,22.65,101,1,1,101,91.38,20.74,1,0,101,0,0,1,3,33,3548
13010,0,SAO PAULO,SP,782,0,0,SUDESTE,35,3550308,1,82.26,13.08,0,1,0,51,1,0,20.74,100.8,0,0,92.67,101,1,3,33,3550
13011,1,DIVINOLANDIA,SP,393,1,0,SUDESTE,35,3513900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,3513
13012,0,BOTUCATU,SP,737,0,0,SUDESTE,35,3507506,5.68,40.01,3.72,16.86,17.67,1,51,101,0,20.74,1,0,101,101,0,1,3,32,3507
13013,0,SAO PAULO,SP,517,1,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,3550
13014,0,SAO PAULO,SP,703,1,0,SUDESTE,35,3550308,66.94,6.42,0,0,1,0,74.11,92.67,8.46,10.97,1,0,0,0,101,1,3,30,3550
13015,0,SAO PAULO,SP,582,1,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,3550
13016,0,ARACAJU,SE,298,1,0,NORDESTE,28,2800308,1,69.93,0,0,1,0,12.92,17.67,0,84.37,91.02,0,0,0,101,1,3,34,2800
13017,0,BOFETE,SP,453,1,0,SUDESTE,35,3506904,1.8,17.5,57.68,96.79,11,1,96.26,101,95.27,20.74,1,0,101,101,0,1,1,32,3506
13018,0,SAO PAULO,SP,694,1,0,SUDESTE,35,3550308,1.01,70.73,0,0,28.78,94.11,51,101,0,10.97,1,0,51,0,101,1,3,32,3550
13019,1,SAO PAULO,SP,143,1,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,33,3550
13020,0,PENAPOLIS,SP,777,0,0,SUDESTE,35,3537305,1,91.03,16.85,87.17,2.85,1,27.89,101,12.99,77.16,67.05,0,101,101,101,1,3,66,3537
13021,0,SUZANO,SP,472,1,0,SUDESTE,35,3552502,18.22,26.17,10.89,0,1,0,51,1,0,30.13,1,0,0,67.67,51,1,3,31,3552
13022,0,SAO BERNARDO DO CAMPO,SP,858,0,0,SUDESTE,35,3548708,13.49,10.18,5.32,65.11,1,0,51,1,0,67.4,101,0,9.33,101,51,1,3,34,3548
13023,0,ARAQUARI,SC,625,0,0,SUL,42,4201307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,4201
13024,0,SANTO ANDRE,SP,871,0,0,SUDESTE,35,3547809,2.61,82.7,0,37.27,5.58,1,5.74,101,75.32,89.54,42,0,101,0,101,1,3,31,3547
13025,0,BENTO GONCALVES,RS,502,0,0,SUL,43,4302105,1.11,22.19,0,96.79,34.33,1,27.89,51,94.38,20.74,1,0,51,17.67,0,1,1,57,4302
13026,0,SAO PAULO,SP,536,0,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,3550
13027,0,ALVORADA,RS,597,1,0,SUL,43,4300604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,56,4300
13028,0,HORTOLANDIA,SP,521,1,0,SUDESTE,35,3519071,3.57,1,1,0,1,0,74.11,51,1,10.97,1,0,0,51,101,1,3,31,3519
13029,0,CAMPO LIMPO PAULISTA,SP,760,0,0,SUDESTE,35,3509601,101,86.75,0,14.91,1,0,51,26,0,10.97,1,0,101,0,0,1,3,71,3509
13030,0,PELOTAS,RS,733,0,0,SUL,43,4314407,1,99.48,0,68.51,1,0,101,84.33,51.58,54.7,1,0,101,0,101,1,2,75,4314
13031,0,VALINHOS,SP,769,0,0,SUDESTE,35,3556206,101,1,5.09,0,1,0,51,1,0,0,101,0,51,92.67,1,1,2,27,3556
13032,1,GOIANIA,GO,747,0,0,CENTRO-OESTE,52,5208707,1.64,12.85,69.23,96.79,13.5,1,51,101,0,20.74,100.8,0,101,101,101,1,3,50,5208
13033,0,LIMEIRA,SP,215,1,0,SUDESTE,35,3526902,101,0,0,45.62,101,1,1.09,101,101,10.97,1,0,101,0,0,1,3,26,3526
13034,0,RIO GRANDE DA SERRA,SP,904,1,1,SUDESTE,35,3544103,1,100.7,1,51.8,2.33,1,74.11,101,1.5,54.7,1,0,101,51,101,1,2,31,3544
13035,1,SAO PAULO,SP,705,0,0,SUDESTE,35,3550308,2.7,29.71,0,30.13,29.57,1,1.09,34.33,96.15,94.54,100.9,0,34.33,0,76,1,3,32,3550
13036,0,GARCA,SP,389,1,0,SUDESTE,35,3516705,101,1,0,0,1,0,51,1,0,0,1,0,9.33,0,0,0,3,33,3516
13037,0,RIO DE JANEIRO,RJ,864,0,0,SUDESTE,33,3304557,1,83.74,0,0,1,0,51,1,0,10.97,1,0,0,0,101,1,1,68,3304
13038,0,SAO PAULO,SP,198,1,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,3550
13039,0,SANTANA DE PARNAIBA,SP,160,1,0,SUDESTE,35,3547304,1.04,67.92,0,0,1,0,96.26,92.67,1,72.63,99.37,0,34.33,0,101,1,3,25,3547
13040,1,SAO PAULO,SP,324,1,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,3550
13041,0,SOROCABA,SP,862,0,0,SUDESTE,35,3552205,1,97.93,0,33.75,31.95,1,96.26,101,97.69,84.37,89.54,0,101,0,101,1,3,31,3552
13042,0,SAO PAULO,SP,764,0,0,SUDESTE,35,3550308,1,77.72,1.25,26.43,3.27,1,27.89,101,32.17,61.44,86.29,0,101,84.33,101,1,3,30,3550
13043,0,SAO PAULO,SP,463,1,0,SUDESTE,35,3550308,8.75,18.91,0,0,1,0,51,101,0,10.97,1,0,0,0,101,1,2,24,3550
13044,0,SOROCABA,SP,845,0,0,SUDESTE,35,3552205,1,101,36.21,95.88,22.82,1,1.25,101,100.6,61.44,1,0,101,101,101,1,3,31,3552
13045,0,GUARULHOS,SP,841,0,0,SUDESTE,35,3518800,1,68.1,0,0,1,0,51,1,0,72.63,100.1,0,0,0,101,1,3,30,3518
13046,0,ITAPEVA,SP,317,1,0,SUDESTE,35,3522406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,3522
13047,0,SAO PAULO,SP,762,1,0,SUDESTE,35,3550308,1,96.11,1,0,1,0,89.08,92.67,1,20.74,1,0,0,17.67,101,1,2,30,3550
13048,0,LIMEIRA,SP,302,0,0,SUDESTE,35,3526902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,3526
13049,1,SAO PAULO,SP,199,0,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,3550
13050,0,SAO PAULO,SP,692,0,0,SUDESTE,35,3550308,1,92.88,0,65.11,1,0,51,1,0,81.05,93.17,0,42.67,0,101,1,3,29,3550
13051,0,RIO DE JANEIRO,RJ,701,0,0,SUDESTE,33,3304557,1,94.62,0,40.69,1,0,27.89,101,12.34,61.44,1,0,101,0,101,1,2,65,3304
13052,0,COTIA,SP,885,0,0,SUDESTE,35,3513009,1,100.9,0,0,1,0,51,1,0,30.13,98.68,0,101,0,101,1,3,30,3513
13053,1,ITAQUAQUECETUBA,SP,589,0,0,SUDESTE,35,3523107,1,101,101,22.65,6.1,89.29,99.2,101,101,84.37,21.9,0,101,101,101,1,3,30,3523
13054,1,SAO PAULO,SP,470,0,0,SUDESTE,35,3550308,101,1,0,0,1,0,51,1,0,0,101,0,0,0,67.67,1,2,29,3550
13055,0,POTIM,SP,86,1,0,SUDESTE,35,3540754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,3540
13056,0,FAZENDA RIO GRANDE,PR,179,0,0,SUL,41,4107652,2.39,43.42,8.67,0,1,0,27.89,51,11.5,67.4,77.16,0,0,101,67.67,1,3,28,4107
